product_id,category,supplier,season,region,store_name,total_customers,total_units_sold,net_quantity_sold,gross_revenue,Cost_Of_Goods_Sold,net_revenue,profit,return_rate,total_transactions,total_discount_received,avg_selling_price,last_sale_date,lifespan_months
37874,Accessories,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,714.32,42.92,642.89000000,599.97,0.000000000000,1,10,160.72000000,2021-11-27,0
37875,Dresses,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,27.60,102.02,NULL,NULL,0.000000000000,1,NULL,NULL,2022-11-12,0
37876,Bottoms,A,Spring,Central Portugal,Coimbra Boutique,1,2,2,196.68,71.36,196.68000000,125.32,0.000000000000,1,0,98.34000000,2024-11-03,0
37877,Accessories,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,396.16,146.98,316.93000000,169.95,0.000000000000,1,20,158.46000000,2021-06-21,0
37878,Dresses,D,Winter,Online,Online,1,4,4,619.28,307.28,619.28000000,312.00,0.000000000000,1,0,154.82000000,2020-09-29,0
37879,Tops,C,Spring,Algarve,Faro Outlet,1,2,2,190.20,114.44,152.16000000,37.72,0.000000000000,1,20,76.08000000,2020-08-20,0
37880,Tops,B,Spring,Algarve,Faro Outlet,1,2,2,177.02,149.60,159.32000000,9.72,0.000000000000,1,10,79.66000000,2023-05-12,0
37880,Tops,B,Spring,Central Portugal,Coimbra Boutique,1,4,4,354.04,299.20,247.83000000,-51.37,0.000000000000,1,30,61.96000000,2024-04-20,0
37884,Dresses,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,56.73,35.76,56.73000000,20.97,0.000000000000,1,0,18.91000000,2022-10-05,0
37884,Dresses,C,Winter,Northern Portugal,Porto Center,1,4,3,75.64,35.76,51.06000000,15.30,25.000000000000,1,10,17.02000000,2020-08-25,0
37885,Accessories,D,Fall,Online,Online,1,1,1,52.65,6.98,52.65000000,45.67,0.000000000000,1,0,52.65000000,2022-11-23,0
37886,Shoes,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,602.28,109.88,NULL,NULL,0.000000000000,1,NULL,NULL,2024-03-20,0
37887,Tops,A,Winter,Algarve,Faro Outlet,1,2,2,22.66,80.02,22.66000000,-57.36,0.000000000000,1,0,11.33000000,2021-02-27,0
37887,Tops,A,Winter,Central Portugal,Coimbra Boutique,1,2,2,22.66,80.02,22.66000000,-57.36,0.000000000000,1,0,11.33000000,2024-03-14,0
37889,Tops,C,Winter,Central Portugal,Coimbra Boutique,1,2,2,379.12,109.94,265.38000000,155.44,0.000000000000,1,30,132.69000000,2023-02-21,0
37890,Shoes,C,Spring,Central Portugal,Coimbra Boutique,1,2,2,151.66,95.82,151.66000000,55.84,0.000000000000,1,0,75.83000000,2020-10-13,0
37892,Accessories,A,Summer,Algarve,Faro Outlet,1,1,0,88.66,0.00,0.00000000,0.00,100.000000000000,1,10,NULL,2020-10-19,0
37892,Accessories,A,Summer,Northern Portugal,Porto Center,1,4,4,354.64,44.56,354.64000000,310.08,0.000000000000,1,0,88.66000000,2024-09-22,0
37896,Dresses,A,Summer,Central Portugal,Coimbra Boutique,1,1,1,58.19,41.71,58.19000000,16.48,0.000000000000,1,0,58.19000000,2022-06-01,0
37896,Dresses,A,Summer,Online,Online,2,6,6,349.14,250.26,349.14000000,98.88,0.000000000000,2,0,58.19000000,2022-01-21,21
37898,Tops,B,Fall,Algarve,Faro Outlet,1,3,3,339.18,136.38,339.18000000,202.80,0.000000000000,1,0,113.06000000,2024-03-07,0
37902,Shoes,D,Winter,Northern Portugal,Porto Center,1,3,3,228.36,239.43,205.52000000,-33.91,0.000000000000,1,10,68.51000000,2020-08-04,0
37903,Shoes,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,151.28,76.38,121.02000000,44.64,0.000000000000,1,20,60.51000000,2020-05-25,0
37903,Shoes,A,Spring,Online,Online,1,4,4,302.56,152.76,302.56000000,149.80,0.000000000000,1,0,75.64000000,2023-07-22,0
37904,Accessories,B,Spring,Northern Portugal,Porto Center,2,3,3,85.44,167.64,68.35000000,-99.29,0.000000000000,2,40,22.78000000,2023-04-17,11
37905,Tops,B,Fall,Northern Portugal,Porto Center,1,2,2,316.94,59.32,316.94000000,257.62,0.000000000000,1,0,158.47000000,2021-06-20,0
37905,Tops,B,Fall,Online,Online,1,4,4,633.88,118.64,570.49000000,451.85,0.000000000000,1,10,142.62000000,2020-08-05,0
37906,Tops,B,Fall,Northern Portugal,Porto Center,1,2,2,267.56,19.64,267.56000000,247.92,0.000000000000,1,0,133.78000000,2021-04-17,0
37908,Accessories,B,Fall,Central Portugal,Coimbra Boutique,2,3,3,449.25,137.34,449.25000000,311.91,0.000000000000,2,0,149.75000000,2022-12-25,17
37908,Accessories,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,449.25,137.34,449.25000000,311.91,0.000000000000,1,0,149.75000000,2024-10-09,0
37909,Shoes,B,Spring,Central Portugal,Coimbra Boutique,1,3,3,484.59,78.93,436.13000000,357.20,0.000000000000,1,10,145.38000000,2024-08-20,0
37909,Shoes,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,161.53,26.31,161.53000000,135.22,0.000000000000,1,0,161.53000000,2024-05-03,0
37912,Bottoms,C,Spring,Algarve,Faro Outlet,1,2,2,320.04,116.26,320.04000000,203.78,0.000000000000,1,0,160.02000000,2021-10-05,0
37912,Bottoms,C,Spring,Online,Online,1,4,4,640.08,232.52,640.08000000,407.56,0.000000000000,1,0,160.02000000,2022-02-03,0
37913,Accessories,D,Spring,Northern Portugal,Porto Center,1,3,3,116.97,168.15,93.58000000,-74.57,0.000000000000,1,20,31.19000000,2020-02-19,0
37914,Dresses,B,Winter,Algarve,Faro Outlet,1,3,2,237.63,144.74,158.42000000,13.68,33.330000000000,1,0,79.21000000,2022-04-22,0
37916,Shoes,D,Spring,Northern Portugal,Porto Center,1,4,4,713.32,107.48,499.32000000,391.84,0.000000000000,1,30,124.83000000,2022-10-03,0
37917,Accessories,B,Spring,Central Portugal,Coimbra Boutique,2,6,6,711.30,265.62,640.17000000,374.55,0.000000000000,2,20,106.70000000,2023-05-12,25
37917,Accessories,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,118.55,44.27,106.70000000,62.43,0.000000000000,1,10,106.70000000,2024-11-05,0
37918,Dresses,B,Spring,Northern Portugal,Porto Center,1,2,2,163.62,40.28,163.62000000,123.34,0.000000000000,1,0,81.81000000,2021-03-29,0
37919,Bottoms,D,Winter,Central Portugal,Coimbra Boutique,2,4,4,553.08,30.48,511.60000000,481.12,0.000000000000,2,10,127.90000000,2021-12-12,23
37920,Dresses,B,Summer,Algarve,Faro Outlet,1,2,2,114.98,67.64,114.98000000,47.34,0.000000000000,1,0,57.49000000,2022-03-27,0
37921,Bottoms,D,Summer,Online,Online,1,2,2,396.02,84.94,396.02000000,311.08,0.000000000000,1,0,198.01000000,2024-01-11,0
37923,Bottoms,D,Fall,Northern Portugal,Porto Center,1,1,1,67.59,36.07,60.83000000,24.76,0.000000000000,1,10,60.83000000,2024-04-02,0
37924,Accessories,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,394.38,235.35,354.94000000,119.59,0.000000000000,1,10,118.31000000,2022-12-30,0
37924,Accessories,B,Fall,Online,Online,1,3,3,394.38,235.35,394.38000000,159.03,0.000000000000,1,0,131.46000000,2022-08-05,0
37925,Bottoms,A,Spring,Algarve,Faro Outlet,2,4,4,592.00,26.28,429.20000000,402.92,0.000000000000,2,50,107.30000000,2022-12-20,8
37925,Bottoms,A,Spring,Central Portugal,Coimbra Boutique,3,8,8,1184.00,52.56,1154.40000000,1101.84,0.000000000000,3,10,144.30000000,2024-06-29,35
37925,Bottoms,A,Spring,Online,Online,1,3,3,444.00,19.71,355.20000000,335.49,0.000000000000,1,20,118.40000000,2020-03-29,0
37926,Accessories,A,Winter,Algarve,Faro Outlet,1,4,4,600.68,283.12,600.68000000,317.56,0.000000000000,1,0,150.17000000,2023-04-25,0
37926,Accessories,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,1,300.34,70.78,150.17000000,79.39,50.000000000000,1,0,150.17000000,2022-05-20,0
37927,Dresses,B,Winter,Algarve,Faro Outlet,1,4,4,148.24,45.76,148.24000000,102.48,0.000000000000,1,0,37.06000000,2020-06-26,0
37927,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,111.18,34.32,111.18000000,76.86,0.000000000000,1,0,37.06000000,2023-01-07,0
37927,Dresses,B,Winter,Northern Portugal,Porto Center,2,4,4,148.24,45.76,148.24000000,102.48,0.000000000000,2,0,37.06000000,2024-04-14,48
37929,Tops,A,Winter,Central Portugal,Coimbra Boutique,0,2,2,108.70,51.34,108.70000000,57.36,0.000000000000,1,0,54.35000000,2023-03-16,0
37929,Tops,A,Winter,Online,Online,1,4,4,217.40,102.68,217.40000000,114.72,0.000000000000,1,0,54.35000000,2021-11-08,0
37932,Tops,C,Winter,Algarve,Faro Outlet,1,2,2,189.52,23.24,189.52000000,166.28,0.000000000000,1,0,94.76000000,2022-02-15,0
37934,Accessories,B,Summer,Northern Portugal,Porto Center,1,4,4,470.16,118.84,470.16000000,351.32,0.000000000000,1,0,117.54000000,2024-04-18,0
37935,Shoes,A,Spring,Central Portugal,Coimbra Boutique,1,4,4,556.76,305.44,556.76000000,251.32,0.000000000000,1,0,139.19000000,2021-05-15,0
37935,Shoes,A,Spring,Northern Portugal,Porto Center,1,2,2,278.38,152.72,278.38000000,125.66,0.000000000000,1,0,139.19000000,2024-12-25,0
37936,Accessories,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,13.78,78.17,13.78000000,-64.39,0.000000000000,1,0,13.78000000,2020-12-01,0
37937,Shoes,B,Summer,Online,Online,1,1,1,90.09,76.42,81.08000000,4.66,0.000000000000,1,10,81.08000000,2021-08-08,0
37938,Dresses,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,358.82,95.68,322.94000000,227.26,0.000000000000,1,10,161.47000000,2024-10-07,0
37939,Tops,C,Fall,Algarve,Faro Outlet,1,3,3,514.92,128.16,411.94000000,283.78,0.000000000000,1,20,137.31000000,2020-12-28,0
37939,Tops,C,Fall,Online,Online,1,2,2,343.28,85.44,308.95000000,223.51,0.000000000000,1,10,154.48000000,2022-08-28,0
37941,Accessories,D,Winter,Algarve,Faro Outlet,1,1,1,81.12,45.47,81.12000000,35.65,0.000000000000,1,0,81.12000000,2022-06-26,0
37942,Tops,A,Spring,Central Portugal,Coimbra Boutique,1,2,2,256.10,141.18,256.10000000,114.92,0.000000000000,1,0,128.05000000,2024-12-13,0
37942,Tops,A,Spring,Northern Portugal,Porto Center,1,1,1,128.05,70.59,NULL,NULL,0.000000000000,1,NULL,NULL,2023-03-18,0
37943,Tops,C,Fall,Online,Online,1,4,4,682.56,24.80,682.56000000,657.76,0.000000000000,1,0,170.64000000,2021-11-22,0
37944,Accessories,A,Spring,Northern Portugal,Porto Center,0,1,0,67.32,0.00,0.00000000,0.00,100.000000000000,1,0,NULL,2024-09-08,0
37945,Dresses,A,Summer,Northern Portugal,Porto Center,1,1,0,56.69,0.00,0.00000000,0.00,100.000000000000,1,10,NULL,2021-05-10,0
37946,Tops,B,Summer,Northern Portugal,Porto Center,1,4,4,123.08,288.08,123.08000000,-165.00,0.000000000000,1,0,30.77000000,2020-03-08,0
37947,Dresses,A,Winter,Central Portugal,Coimbra Boutique,1,1,1,190.24,9.26,190.24000000,180.98,0.000000000000,1,0,190.24000000,2023-05-29,0
37947,Dresses,A,Winter,Northern Portugal,Porto Center,1,3,2,570.72,18.52,304.38000000,285.86,33.330000000000,1,20,152.19000000,2023-12-14,0
37948,Dresses,C,Fall,Central Portugal,Coimbra Boutique,1,3,3,545.37,64.20,545.37000000,481.17,0.000000000000,1,0,181.79000000,2022-10-17,0
37952,Shoes,C,Fall,Central Portugal,Coimbra Boutique,1,4,4,616.48,75.44,NULL,NULL,0.000000000000,1,NULL,NULL,2020-01-15,0
37952,Shoes,C,Fall,Northern Portugal,Porto Center,1,3,3,462.36,56.58,462.36000000,405.78,0.000000000000,1,0,154.12000000,2024-10-20,0
37954,Dresses,C,Fall,Central Portugal,Coimbra Boutique,1,2,2,132.28,43.94,132.28000000,88.34,0.000000000000,1,0,66.14000000,2020-08-31,0
37956,Accessories,A,Winter,Algarve,Faro Outlet,0,2,1,31.76,77.49,15.88000000,-61.61,50.000000000000,1,0,15.88000000,2020-11-26,0
37957,Bottoms,A,Summer,Algarve,Faro Outlet,1,2,2,26.92,35.78,24.23000000,-11.55,0.000000000000,1,10,12.11000000,2022-10-19,0
37957,Bottoms,A,Summer,Northern Portugal,Porto Center,1,4,4,53.84,71.56,43.07000000,-28.49,0.000000000000,1,20,10.77000000,2023-10-30,0
37958,Bottoms,C,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,110.72,63.02,110.72000000,47.70,0.000000000000,1,0,55.36000000,2021-12-30,0
37959,Tops,D,Fall,Algarve,Faro Outlet,1,3,3,532.77,111.84,532.77000000,420.93,0.000000000000,1,0,177.59000000,2024-02-11,0
37959,Tops,D,Fall,Central Portugal,Coimbra Boutique,1,1,1,177.59,37.28,177.59000000,140.31,0.000000000000,1,0,177.59000000,2020-02-09,0
37962,Bottoms,B,Fall,Northern Portugal,Porto Center,1,4,4,323.52,34.84,291.17000000,256.33,0.000000000000,1,10,72.79000000,2022-12-30,0
37964,Tops,C,Summer,Algarve,Faro Outlet,1,4,3,350.16,94.23,236.36000000,142.13,25.000000000000,1,10,78.79000000,2020-04-04,0
37964,Tops,C,Summer,Online,Online,1,3,3,262.62,94.23,262.62000000,168.39,0.000000000000,1,0,87.54000000,2022-06-16,0
37966,Shoes,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,273.50,114.72,273.50000000,158.78,0.000000000000,1,0,136.75000000,2024-11-02,0
37967,Tops,D,Fall,Online,Online,1,3,3,296.64,83.55,266.98000000,183.43,0.000000000000,1,10,88.99000000,2024-03-11,0
37968,Dresses,B,Summer,Algarve,Faro Outlet,1,4,4,210.08,304.32,210.08000000,-94.24,0.000000000000,1,0,52.52000000,2021-09-25,0
37969,Tops,C,Fall,Central Portugal,Coimbra Boutique,1,1,1,193.67,55.23,154.94000000,99.71,0.000000000000,1,20,154.94000000,2023-02-03,0
37969,Tops,C,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,774.68,220.92,697.21000000,476.29,0.000000000000,1,10,174.30000000,2024-09-10,0
37970,Tops,B,Spring,Algarve,Faro Outlet,1,1,1,148.70,36.87,118.96000000,82.09,0.000000000000,1,20,118.96000000,2023-06-27,0
37970,Tops,B,Spring,Central Portugal,Coimbra Boutique,1,1,1,148.70,36.87,148.70000000,111.83,0.000000000000,1,0,148.70000000,2020-05-05,0
37973,Shoes,B,Winter,Online,Online,1,1,1,121.12,44.92,NULL,NULL,0.000000000000,1,NULL,NULL,2024-01-24,0
37974,Accessories,B,Spring,Central Portugal,Coimbra Boutique,1,3,3,298.26,191.07,268.43000000,77.36,0.000000000000,1,10,89.48000000,2022-07-12,0
37976,Dresses,A,Fall,Algarve,Faro Outlet,1,1,1,163.46,57.97,147.11000000,89.14,0.000000000000,1,10,147.11000000,2022-04-16,0
37976,Dresses,A,Fall,Northern Portugal,Porto Center,2,3,3,490.38,173.91,474.03000000,300.12,0.000000000000,2,10,158.01000000,2022-09-10,27
37977,Shoes,C,Fall,Algarve,Faro Outlet,1,4,3,169.36,192.36,127.02000000,-65.34,25.000000000000,1,0,42.34000000,2024-09-10,0
37977,Shoes,C,Fall,Northern Portugal,Porto Center,2,5,5,211.70,320.60,127.02000000,-193.58,0.000000000000,2,0,25.40000000,2022-12-15,31
37980,Dresses,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,156.65,13.64,140.99000000,127.35,0.000000000000,1,10,140.99000000,2022-07-22,0
37980,Dresses,B,Spring,Online,Online,1,4,4,626.60,54.56,501.28000000,446.72,0.000000000000,1,20,125.32000000,2020-07-19,0
37981,Shoes,C,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,542.25,126.33,NULL,NULL,0.000000000000,1,NULL,NULL,2020-01-16,0
37982,Tops,B,Spring,Algarve,Faro Outlet,1,2,2,236.54,79.66,165.58000000,85.92,0.000000000000,1,30,82.79000000,2021-06-22,0
37985,Tops,C,Summer,Northern Portugal,Porto Center,1,2,2,246.88,131.10,246.88000000,115.78,0.000000000000,1,0,123.44000000,2023-09-13,0
37986,Shoes,B,Winter,Central Portugal,Coimbra Boutique,1,4,4,437.56,221.76,437.56000000,215.80,0.000000000000,1,0,109.39000000,2021-11-21,0
37987,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,284.10,47.36,255.69000000,208.33,0.000000000000,1,10,127.85000000,2022-10-23,0
37988,Bottoms,A,Fall,Northern Portugal,Porto Center,1,4,4,496.88,210.36,496.88000000,286.52,0.000000000000,1,0,124.22000000,2024-09-20,0
37989,Dresses,C,Spring,Online,Online,1,4,4,477.84,141.04,477.84000000,336.80,0.000000000000,1,0,119.46000000,2020-09-23,0
37990,Dresses,A,Summer,Algarve,Faro Outlet,1,2,2,386.06,64.10,347.45000000,283.35,0.000000000000,1,10,173.73000000,2021-06-18,0
37990,Dresses,A,Summer,Northern Portugal,Porto Center,1,4,3,772.12,96.15,579.09000000,482.94,25.000000000000,1,0,193.03000000,2020-09-09,0
37991,Dresses,B,Fall,Algarve,Faro Outlet,1,4,4,115.72,287.64,115.72000000,-171.92,0.000000000000,1,0,28.93000000,2021-03-02,0
37991,Dresses,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,115.72,287.64,115.72000000,-171.92,0.000000000000,1,0,28.93000000,2023-03-08,0
37992,Tops,A,Winter,Online,Online,1,3,3,350.40,60.51,315.36000000,254.85,0.000000000000,1,10,105.12000000,2022-08-15,0
37993,Tops,C,Winter,Algarve,Faro Outlet,2,4,3,520.28,81.45,377.20000000,295.75,25.000000000000,2,10,125.73000000,2024-02-19,23
37993,Tops,C,Winter,Northern Portugal,Porto Center,1,1,1,130.07,27.15,91.05000000,63.90,0.000000000000,1,30,91.05000000,2022-08-07,0
37994,Accessories,D,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,59.92,273.40,59.92000000,-213.48,0.000000000000,1,0,14.98000000,2020-06-28,0
37995,Bottoms,A,Winter,Algarve,Faro Outlet,1,1,1,197.73,32.67,138.41000000,105.74,0.000000000000,1,30,138.41000000,2022-02-03,0
37995,Bottoms,A,Winter,Central Portugal,Coimbra Boutique,1,1,1,197.73,32.67,197.73000000,165.06,0.000000000000,1,0,197.73000000,2022-02-07,0
37995,Bottoms,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,395.46,65.34,355.91000000,290.57,0.000000000000,1,10,177.96000000,2021-02-12,0
37998,Dresses,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,400.64,32.92,280.45000000,247.53,0.000000000000,1,30,70.11000000,2023-03-28,0
37999,Bottoms,B,Summer,Central Portugal,Coimbra Boutique,1,4,4,294.96,88.76,294.96000000,206.20,0.000000000000,1,0,73.74000000,2020-05-22,0
38003,Bottoms,B,Spring,Northern Portugal,Porto Center,1,3,3,533.43,169.56,533.43000000,363.87,0.000000000000,1,0,177.81000000,2024-11-29,0
38004,Accessories,C,Winter,Central Portugal,Coimbra Boutique,1,3,3,430.56,165.54,430.56000000,265.02,0.000000000000,1,0,143.52000000,2024-11-08,0
38005,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,194.18,84.26,194.18000000,109.92,0.000000000000,1,0,97.09000000,2022-08-05,0
38006,Bottoms,A,Winter,Northern Portugal,Porto Center,1,3,3,146.43,61.59,146.43000000,84.84,0.000000000000,1,0,48.81000000,2022-02-23,0
38007,Shoes,A,Spring,Central Portugal,Coimbra Boutique,0,3,3,417.15,151.11,333.72000000,182.61,0.000000000000,1,20,111.24000000,2021-11-09,0
38011,Bottoms,D,Winter,Central Portugal,Coimbra Boutique,1,1,1,14.21,58.99,14.21000000,-44.78,0.000000000000,1,0,14.21000000,2021-04-30,0
38011,Bottoms,D,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,42.63,176.97,38.37000000,-138.60,0.000000000000,1,10,12.79000000,2022-02-15,0
38012,Dresses,B,Summer,Central Portugal,Coimbra Boutique,0,1,1,155.69,17.76,155.69000000,137.93,0.000000000000,1,0,155.69000000,2024-08-31,0
38018,Accessories,D,Fall,Algarve,Faro Outlet,1,4,4,786.92,32.56,629.54000000,596.98,0.000000000000,1,20,157.38000000,2020-06-16,0
38018,Accessories,D,Fall,Northern Portugal,Porto Center,1,4,4,786.92,32.56,NULL,NULL,0.000000000000,1,NULL,NULL,2024-02-09,0
38020,Shoes,A,Fall,Northern Portugal,Porto Center,2,11,10,1237.94,185.90,1125.40000000,939.50,9.090000000000,3,0,112.54000000,2021-01-09,9
38020,Shoes,A,Fall,Online,Online,1,2,1,225.08,18.59,112.54000000,93.95,50.000000000000,1,0,112.54000000,2020-04-18,0
38021,Dresses,A,Winter,Northern Portugal,Porto Center,1,2,2,45.14,31.92,40.63000000,8.71,0.000000000000,1,10,20.31000000,2020-07-13,0
38021,Dresses,A,Winter,Online,Online,1,1,1,22.57,15.96,22.57000000,6.61,0.000000000000,1,0,22.57000000,2023-04-13,0
38022,Accessories,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,3,69.52,46.35,NULL,NULL,25.000000000000,1,NULL,NULL,2021-04-15,0
38023,Tops,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,52.08,68.80,52.08000000,-16.72,0.000000000000,1,0,13.02000000,2022-07-06,0
38024,Accessories,A,Spring,Northern Portugal,Porto Center,1,1,1,22.96,43.19,22.96000000,-20.23,0.000000000000,1,0,22.96000000,2022-09-11,0
38025,Bottoms,C,Spring,Central Portugal,Coimbra Boutique,1,4,4,286.68,47.60,286.68000000,239.08,0.000000000000,1,0,71.67000000,2024-09-19,0
38026,Accessories,C,Winter,Central Portugal,Coimbra Boutique,1,3,3,183.51,142.32,183.51000000,41.19,0.000000000000,1,0,61.17000000,2021-05-27,0
38026,Accessories,C,Winter,Online,Online,1,1,1,61.17,47.44,61.17000000,13.73,0.000000000000,1,0,61.17000000,2023-10-20,0
38028,Shoes,A,Fall,Northern Portugal,Porto Center,1,1,1,19.07,70.27,19.07000000,-51.20,0.000000000000,1,0,19.07000000,2021-08-05,0
38032,Tops,A,Fall,Northern Portugal,Porto Center,1,3,3,373.02,183.99,373.02000000,189.03,0.000000000000,1,0,124.34000000,2024-09-08,0
38032,Tops,A,Fall,Online,Online,1,4,4,497.36,245.32,497.36000000,252.04,0.000000000000,1,0,124.34000000,2021-07-06,0
38033,Bottoms,B,Spring,Northern Portugal,Porto Center,1,4,4,86.96,159.16,86.96000000,-72.20,0.000000000000,1,0,21.74000000,2020-03-14,0
38034,Shoes,B,Winter,Central Portugal,Coimbra Boutique,1,1,1,72.23,78.69,72.23000000,-6.46,0.000000000000,1,0,72.23000000,2022-04-23,0
38034,Shoes,B,Winter,Online,Online,1,4,3,288.92,236.07,216.69000000,-19.38,25.000000000000,1,0,72.23000000,2023-06-05,0
38035,Dresses,A,Fall,Algarve,Faro Outlet,1,2,2,236.92,90.52,213.23000000,122.71,0.000000000000,1,10,106.61000000,2024-02-12,0
38035,Dresses,A,Fall,Northern Portugal,Porto Center,1,2,1,236.92,45.26,118.46000000,73.20,50.000000000000,1,0,118.46000000,2023-01-22,0
38036,Dresses,B,Spring,Algarve,Faro Outlet,1,1,1,50.38,21.46,50.38000000,28.92,0.000000000000,1,0,50.38000000,2021-03-24,0
38036,Dresses,B,Spring,Online,Online,1,3,3,151.14,64.38,151.14000000,86.76,0.000000000000,1,0,50.38000000,2022-10-06,0
38037,Accessories,B,Fall,Central Portugal,Coimbra Boutique,1,3,3,529.92,197.04,NULL,NULL,0.000000000000,1,NULL,NULL,2023-09-02,0
38038,Dresses,C,Summer,Central Portugal,Coimbra Boutique,1,1,1,48.59,35.38,48.59000000,13.21,0.000000000000,1,0,48.59000000,2022-08-09,0
38039,Tops,A,Fall,Algarve,Faro Outlet,1,4,4,124.80,136.88,124.80000000,-12.08,0.000000000000,1,0,31.20000000,2021-09-16,0
38040,Dresses,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,126.37,20.59,126.37000000,105.78,0.000000000000,1,0,126.37000000,2021-10-07,0
38041,Tops,A,Summer,Algarve,Faro Outlet,1,1,1,169.40,22.44,NULL,NULL,0.000000000000,1,NULL,NULL,2020-07-24,0
38042,Tops,B,Winter,Online,Online,1,1,1,113.10,77.61,79.17000000,1.56,0.000000000000,1,30,79.17000000,2023-03-27,0
38045,Accessories,B,Summer,Northern Portugal,Porto Center,1,3,3,271.65,76.86,271.65000000,194.79,0.000000000000,1,0,90.55000000,2024-04-05,0
38046,Bottoms,C,Fall,Central Portugal,Coimbra Boutique,1,1,0,84.57,0.00,0.00000000,0.00,100.000000000000,1,0,NULL,2020-05-13,0
38047,Shoes,A,Spring,Northern Portugal,Porto Center,1,3,3,596.34,228.39,596.34000000,367.95,0.000000000000,1,0,198.78000000,2022-10-02,0
38049,Bottoms,B,Winter,Central Portugal,Coimbra Boutique,1,2,2,87.26,70.06,87.26000000,17.20,0.000000000000,1,0,43.63000000,2020-12-22,0
